order_id,user_id,product_id,price,quantity,timestamp,channel,revenue
ORD000621,U02992,P105,126.2,1,2025-07-13,Website,126.2
ORD003349,U03478,P058,5.39,1,2025-07-16,Gym Kiosk,5.39
ORD017797,U00708,P115,30.28,3,2025-11-03,Retail,90.84
ORD028122,U02880,P137,5.24,1,2025-12-08,Gym Kiosk,5.24
ORD036238,U03377,P031,5.15,2,2025-07-29,Marketplace,10.3
ORD008208,U03974,P020,32.59,2,2026-01-04,Retail,65.18
ORD032449,U04951,P090,38.33,1,2026-02-05,Gym Kiosk,38.33
ORD019343,U03117,P005,1353.0,2,2025-07-19,Gym Kiosk,2706.0
ORD046603,U03904,P011,14.05,2,2025-04-25,Gym Kiosk,28.1
ORD024038,U01023,P066,14.23,3,2025-10-24,Marketplace,42.69
ORD010453,U04598,P026,24.23,3,2026-01-14,Retail,72.69
ORD016005,U02521,P112,10.34,2,2025-11-16,App,20.68
ORD035431,U01193,P123,7.69,2,2026-02-18,Website,15.38
ORD044694,U04633,P067,7.18,2,2026-01-22,Website,14.36
ORD014216,U02136,P052,9.38,3,2025-12-25,Retail,28.14
ORD036008,U02456,P070,7.8,4,2026-02-01,Retail,31.2
ORD024784,U02717,P045,13.47,1,2025-11-04,Gym Kiosk,13.47
ORD015046,U04457,P041,6.59,2,2026-01-11,Gym Kiosk,13.18
ORD024697,U04571,P087,6.97,3,2025-06-21,Website,20.91
ORD021084,U03760,P057,118.7,1,2026-02-12,Website,118.7
ORD019229,U00748,P032,9.04,2,2025-07-11,Gym Kiosk,18.08
ORD012868,U00442,P112,8.56,1,2025-09-29,App,8.56
ORD013590,U02123,P102,34.88,1,2025-07-22,App,34.88
ORD028373,U03680,P149,21.68,3,2025-05-31,App,65.03999999999999
ORD017724,U04711,P098,9.07,6,2026-02-28,Marketplace,54.42
ORD003883,U03519,P077,142.7,2,2025-06-22,App,285.4
ORD005113,U01843,P119,10.3,2,2025-06-23,Gym Kiosk,20.6
ORD001378,U00978,P124,773.0,2,2025-07-04,Retail,1546.0
ORD031228,U03307,P097,17.59,2,2025-09-09,Website,35.18
ORD024563,U01181,P045,9.57,3,2025-11-28,Marketplace,28.71
ORD002634,U02830,P106,11.71,1,2025-06-26,Website,11.71
ORD016823,U02276,P149,21.68,3,2025-10-22,App,65.03999999999999
ORD048700,U04633,P021,6.82,1,2025-07-12,Retail,6.82
ORD025728,U02065,P085,66.89,2,2025-07-31,App,133.78
ORD016341,U02290,P027,73.2,2,2025-06-01,Website,146.4
ORD025177,U04860,P082,10.29,2,2025-11-01,Retail,20.58
ORD016043,U04825,P010,13.89,3,2025-08-02,Retail,41.67
ORD047442,U02864,P127,10267.0,4,2025-09-02,Marketplace,41068.0
ORD014044,U03464,P073,15.18,1,2025-06-02,Retail,15.18
ORD024263,U02777,P017,48.05,1,2025-09-15,Marketplace,48.05
ORD037226,U04165,P065,14.97,1,2026-01-19,App,14.97
ORD048623,U02923,P116,15.46,2,2026-01-18,Retail,30.92
ORD003682,U03567,P012,8.66,3,2025-05-18,Retail,25.98
ORD008586,U02835,P057,155.13,2,2025-05-13,Gym Kiosk,310.26
ORD007361,U00699,P072,54.2,1,2025-08-30,App,54.2
ORD008175,U04118,P148,15.06,4,2025-12-25,Gym Kiosk,60.24
ORD031329,U00028,P080,14.54,1,2026-02-16,Website,14.54
ORD012785,U01909,P042,7.79,1,2025-04-28,App,7.79
ORD045564,U01837,P023,38.45,2,2025-08-31,Website,76.9
ORD028157,U01931,P049,10.07,4,2025-08-03,Retail,40.28
ORD035993,U03564,P014,32.55,3,2025-10-18,App,97.64999999999999
ORD039442,U03383,P125,70.7,2,2025-12-16,Gym Kiosk,141.4
ORD028663,U03671,P014,32.55,3,2025-08-19,Website,97.64999999999999
ORD010993,U01430,P146,5.89,5,2026-04-14,Website,29.45
ORD017601,U04064,P137,6.3,2,2025-05-18,Gym Kiosk,12.6
ORD017616,U02005,P064,97.83,1,2025-06-17,App,97.83
ORD008753,U03888,P006,5.13,1,2026-03-02,Retail,5.13
ORD041955,U02976,P086,12.86,1,2025-06-05,Marketplace,12.86
ORD020042,U04906,P026,19.04,1,2026-03-29,Marketplace,19.04
ORD041146,U03209,P067,7.18,1,2025-08-06,Marketplace,7.18
ORD012986,U01785,P027,76.82,2,2025-06-02,Gym Kiosk,153.64
ORD019878,U03737,P038,7.71,3,2025-06-10,App,23.13
ORD046930,U02689,P060,136.31,3,2025-05-29,App,408.93
ORD038196,U02178,P082,8.0,2,2025-10-13,Marketplace,16.0
ORD003794,U00612,P073,12.89,3,2026-01-07,Marketplace,38.67
ORD014959,U02519,P043,16.88,4,2026-01-09,Website,67.52
ORD015793,U04625,P011,13.5,2,2026-01-12,Retail,27.0
ORD006958,U04864,P009,18.45,2,2025-06-05,App,36.9
ORD003219,U03341,P004,32.34,2,2025-12-30,Retail,64.68
ORD009529,U00089,P108,118.43,2,2025-09-14,Website,236.86
ORD035089,U00987,P138,12.72,2,2026-02-02,Gym Kiosk,25.44
ORD012805,U04140,P080,14.54,1,2025-04-28,Marketplace,14.54
ORD028922,U00149,P106,11.18,1,2025-12-14,Gym Kiosk,11.18
ORD007910,U00521,P087,5.55,6,2026-02-07,Marketplace,33.3
ORD026352,U00054,P118,36.96,2,2025-12-15,Marketplace,73.92
ORD030073,U01581,P119,10.3,2,2026-01-03,Retail,20.6
ORD000965,U02945,P139,18.65,2,2025-11-24,Gym Kiosk,37.3
ORD013845,U03924,P030,5.39,4,2025-10-20,Marketplace,21.56
ORD040747,U01336,P140,12.1,214,2025-12-17,Website,2589.4
ORD013073,U01408,P095,9.97,3,2025-06-16,Marketplace,29.910000000000004
ORD047453,U00675,P058,4.3,5,2025-11-28,App,21.5
ORD041369,U02752,P143,14.87,1,2025-06-30,Gym Kiosk,14.87
ORD015496,U02097,P050,23.99,1,2026-01-29,Marketplace,23.99
ORD003432,U02672,P041,5.58,6,2025-06-28,Website,33.480000000000004
ORD028908,U00074,P032,9.04,1,2025-07-10,Website,9.04
ORD022221,U02794,P119,10.3,3,2026-02-06,Marketplace,30.900000000000002
ORD049292,U01029,P063,146.6,2,2025-10-31,Gym Kiosk,293.2
ORD006889,U04490,P022,21.28,1,2025-06-07,Website,21.28
ORD040444,U03066,P081,57.87,5,2025-11-30,App,289.34999999999997
ORD039871,U03434,P140,10.7,4,2025-10-20,Marketplace,42.8
ORD037450,U00260,P098,12.06,2,2025-08-14,Retail,24.12
ORD013922,U03043,P029,79.5,2,2025-04-30,App,159.0
ORD035394,U03130,P092,6.41,3,2025-09-22,Gym Kiosk,19.23
ORD016958,U01407,P146,7.35,2,2025-04-30,Website,14.7
ORD002275,U03949,P028,16.0,2,2026-04-12,Website,32.0
ORD004576,U01874,P083,30.21,1,2026-01-26,Gym Kiosk,30.21
ORD016591,U04403,P024,10.69,1,2025-06-26,Gym Kiosk,10.69
ORD011549,U01599,P099,7.76,3,2025-10-09,Marketplace,23.28
ORD012191,U02734,P010,18.6,2,2025-07-18,Gym Kiosk,37.2
ORD013792,U01200,P105,104.35,6,2025-10-11,Marketplace,626.0999999999999
ORD017417,U02808,P015,15.95,3,2025-11-16,App,47.849999999999994
ORD033059,U04431,P126,9.33,2,2025-11-05,Website,18.66
ORD006049,U02300,P043,17.3,5,2025-12-11,Marketplace,86.5
ORD004687,U02186,P111,8.35,1,2026-02-20,Retail,8.35
ORD005435,U00886,P022,17.48,4,2026-03-13,Gym Kiosk,69.92
ORD015008,U03124,P092,7.67,1,2025-10-07,Website,7.67
ORD003661,U03269,P033,19.53,2,2025-11-10,Marketplace,39.06
ORD025849,U02785,P126,7.77,2,2026-04-17,Gym Kiosk,15.54
ORD005274,U00698,P041,8.85,2,2025-08-24,Gym Kiosk,17.7
ORD048464,U00935,P030,7.14,1,2025-06-07,Marketplace,7.14
ORD035766,U01042,P008,14.14,2,2026-04-24,App,28.28
ORD006822,U01035,P076,13.7,2,2026-03-26,App,27.4
ORD012132,U04528,P086,13.46,1,2025-08-31,Marketplace,13.46
ORD028888,U01167,P092,9.18,2,2026-04-06,Gym Kiosk,18.36
ORD005603,U02675,P074,20.92,1,2026-02-02,Marketplace,20.92
ORD038615,U00028,P015,24.51,1,2026-01-29,Marketplace,24.51
ORD008825,U00578,P100,13.94,2,2025-08-30,Website,27.88
ORD037239,U04508,P066,18.03,2,2026-04-22,App,36.06
ORD019217,U01006,P042,6.21,5,2025-11-20,Marketplace,31.05
ORD022276,U04843,P148,23.38,1,2025-12-19,App,23.38
ORD012362,U04704,P095,8.59,3,2025-12-11,Gym Kiosk,25.77
ORD006402,U00878,P071,12.58,1,2025-06-23,Retail,12.58
ORD009460,U00676,P052,13.04,2,2025-11-22,Gym Kiosk,26.08
ORD047217,U04122,P023,31.5,3,2025-08-03,Website,94.5
ORD016768,U03288,P105,168.63,1,2025-06-30,App,168.63
ORD018595,U01873,P021,6.82,2,2025-07-27,Marketplace,13.64
ORD001913,U03875,P091,23.04,1,2025-10-25,Website,23.04
ORD031486,U00777,P150,15.22,2,2025-06-08,Retail,30.44
ORD045355,U04686,P004,37.8,1,2026-02-19,App,37.8
ORD021628,U02050,P053,13.65,2,2025-08-02,Website,27.3
ORD048573,U02193,P022,25.16,1,2025-05-18,Website,25.16
ORD022686,U00156,P128,10.73,4,2025-11-06,App,42.92
ORD017212,U00059,P115,30.28,1,2025-10-14,Gym Kiosk,30.28
ORD048679,U03188,P016,16.39,1,2025-09-10,App,16.39
ORD025528,U04541,P124,7.73,3,2025-06-29,Gym Kiosk,23.19
ORD012337,U03964,P091,23.04,3,2025-09-12,Website,69.12
ORD037346,U02106,P009,18.45,3,2025-08-19,Website,55.349999999999994
ORD001440,U04428,P010,16.51,2,2026-04-25,Website,33.02
ORD032641,U00367,P012,13.03,2,2025-05-30,Gym Kiosk,26.06
ORD047040,U02273,P143,12.72,2,2025-12-19,Retail,25.44
ORD020304,U01272,P047,10.03,1,2025-06-11,Gym Kiosk,10.03
ORD023727,U00189,P089,5.62,2,2025-10-14,Gym Kiosk,11.24
ORD032134,U01545,P130,47.69,3,2026-01-02,Gym Kiosk,143.07
ORD010016,U02654,P142,36.78,6,2026-01-12,Marketplace,220.68
ORD015213,U03159,P129,14.51,2,2026-03-25,App,29.02
ORD027019,U00493,P076,10.17,1,2025-07-13,Gym Kiosk,10.17
ORD009663,U01643,P021,6.82,3,2025-05-31,Website,20.46
ORD028180,U00316,P059,11.9,3,2025-08-16,Website,35.7
ORD036953,U00855,P076,17.98,1,2025-11-23,Marketplace,17.98
ORD042092,U02988,P011,9.27,6,2025-10-27,App,55.62
ORD036706,U04472,P046,14.07,2,2025-08-07,Marketplace,28.14
ORD022523,U01279,P149,21.68,3,2025-11-10,Retail,65.03999999999999
ORD046179,U02369,P013,23.11,2,2026-01-21,Gym Kiosk,46.22
ORD031770,U03927,P047,10.03,1,2026-01-26,Marketplace,10.03
ORD012010,U04750,P126,7.77,2,2026-03-19,Retail,15.54
ORD002924,U00001,P069,10.37,3,2026-03-03,Gym Kiosk,31.11
ORD046929,U01237,P139,21.53,1,2026-03-23,Marketplace,21.53
ORD046345,U02040,P116,11.07,6,2025-07-12,Retail,66.42
ORD045995,U02325,P011,9.68,4,2026-04-22,Website,38.72
ORD020525,U03848,P053,13.47,1,2026-03-15,Marketplace,13.47
ORD045145,U00186,P067,7.18,3,2026-01-25,App,21.54
ORD001229,U02080,P119,10.3,3,2026-03-15,Gym Kiosk,30.900000000000002
ORD049635,U02246,P047,10.03,3,2026-03-02,App,30.089999999999996
ORD047301,U03952,P054,78.55,1,2025-08-23,Website,78.55
ORD012669,U00579,P117,13.21,1,2026-03-18,Gym Kiosk,13.21
ORD002248,U04896,P054,93.31,2,2026-01-05,App,186.62
ORD021920,U02331,P016,17.87,2,2025-10-22,Retail,35.74
ORD045349,U00530,P027,36.91,6,2026-02-05,Gym Kiosk,221.45999999999998
ORD027822,U02872,P018,9.58,5,2026-03-31,Marketplace,47.9
ORD038913,U00893,P140,17.03,2,2025-05-25,Retail,34.06
ORD047778,U00085,P015,13.99,6,2025-11-21,Website,83.94
ORD036279,U02880,P006,5.13,3,2025-07-12,Website,15.39
ORD041276,U03246,P012,12.38,3,2026-03-09,Website,37.14
ORD000513,U01843,P029,45.97,3,2025-05-12,Marketplace,137.91
ORD010840,U00481,P004,32.34,3,2025-09-02,Gym Kiosk,97.02000000000001
ORD019060,U00679,P141,0.0,3,2026-02-08,Gym Kiosk,0.0
ORD039718,U02416,P041,6.59,1,2025-08-26,Website,6.59
ORD044345,U04544,P088,19.25,1,2026-01-16,Marketplace,19.25
ORD020904,U04719,P106,11.7,2,2025-12-26,Website,23.4
ORD025789,U04720,P079,20.79,3,2025-05-14,Retail,62.37
ORD032679,U03482,P009,21.22,3,2026-01-21,Gym Kiosk,63.66
ORD035847,U02652,P092,9.71,1,2025-09-24,Retail,9.71
ORD009685,U00335,P060,149.83,1,2026-03-21,App,149.83
ORD011240,U02149,P149,21.68,3,2025-06-05,Website,65.03999999999999
ORD009437,U01081,P130,33.53,5,2025-12-25,Website,167.65
ORD023597,U03399,P021,6.82,2,2025-06-02,Gym Kiosk,13.64
ORD040015,U03816,P013,12.36,250,2025-11-05,Marketplace,3090.0
ORD042094,U00871,P096,27.51,3,2025-09-17,App,82.53
ORD015177,U04387,P129,14.51,1,2026-04-04,Retail,14.51
ORD013738,U01202,P036,24.75,3,2025-05-21,Retail,74.25
ORD008758,U01170,P052,10.66,2,2025-11-08,App,21.32
ORD012902,U01215,P003,7.54,1,2026-01-29,Retail,7.54
ORD025708,U01814,P038,7.71,2,2025-11-21,Gym Kiosk,15.42
ORD014380,U02638,P010,12.37,1,2025-06-11,App,12.37
ORD010989,U02143,P058,5.19,1,2026-01-15,Marketplace,5.19
ORD048485,U00394,P049,13.57,3,2026-04-09,App,40.71
ORD005203,U03441,P080,14.46,2,2026-04-22,Marketplace,28.92
ORD025716,U04182,P150,12.52,3,2026-03-18,App,37.56
ORD036133,U03276,P089,4.75,5,2026-01-07,App,23.75
ORD048549,U04222,P127,122.5,1,2026-01-31,Website,122.5
ORD043317,U01295,P054,79.24,2,2025-05-12,Website,158.48
ORD031375,U02897,P150,16.03,1,2026-04-18,Marketplace,16.03
ORD015973,U03712,P098,12.06,1,2025-07-31,App,12.06
ORD038385,U00028,P075,46.15,1,2025-11-04,App,46.15
ORD024162,U02327,P072,41.65,2,2025-06-10,Gym Kiosk,83.3
ORD002181,U01694,P058,6.5,2,2025-07-06,Website,13.0
ORD033013,U03436,P102,26.23,1,2025-05-10,Marketplace,26.23
ORD022771,U01965,P031,6.56,1,2026-02-19,App,6.56
ORD040048,U00634,P118,44.84,2,2026-04-10,Marketplace,89.68
ORD006113,U01873,P045,13.26,1,2025-04-25,Marketplace,13.26
ORD032829,U00452,P108,114.35,2,2025-07-02,App,228.7
ORD028003,U04228,P077,109.77,2,2025-07-29,Retail,219.54
ORD014558,U01981,P149,16.49,6,2026-04-16,Marketplace,98.94
ORD023798,U00055,P077,71.75,5,2025-08-08,Marketplace,358.75
ORD010279,U02753,P118,58.9,2,2025-10-18,Gym Kiosk,117.8
ORD043842,U02040,P027,61.9,1,2025-10-03,Retail,61.9
ORD028791,U04765,P012,12.67,3,2025-11-15,App,38.01
ORD046099,U04244,P059,14.66,2,2025-04-24,App,29.32
ORD011104,U03713,P024,13.58,1,2026-01-05,App,13.58
ORD044179,U00978,P041,7.4,1,2026-01-15,App,7.4
ORD036587,U01180,P081,98.08,2,2026-03-09,App,196.16
ORD030618,U02151,P030,9.34,1,2025-06-03,Gym Kiosk,9.34
ORD006454,U04319,P069,0.0,1,2026-01-03,Gym Kiosk,0.0
ORD043695,U03683,P020,32.59,1,2025-07-13,Gym Kiosk,32.59
ORD046376,U04101,P146,8.93,1,2025-05-12,Marketplace,8.93
ORD004488,U02556,P002,13.3,2,2026-02-25,Retail,26.6
ORD033033,U02098,P074,28.35,2,2025-12-07,Marketplace,56.7
ORD015180,U02597,P134,18.21,3,2026-04-25,Website,54.63
ORD021279,U01839,P044,43.93,2,2026-03-29,Retail,87.86
ORD024305,U01532,P024,15.72,1,2025-10-14,App,15.72
ORD002745,U02023,P067,7.18,3,2025-05-17,App,21.54
ORD017035,U01876,P102,24.06,2,2025-09-01,Gym Kiosk,48.12
ORD041319,U01722,P098,15.18,2,2026-01-31,Marketplace,30.36
ORD033557,U04065,P004,39.07,1,2026-01-20,Website,39.07
ORD034597,U04674,P028,15.2,2,2025-06-22,Marketplace,30.4
ORD024661,U00135,P047,10.03,1,2025-10-21,Gym Kiosk,10.03
ORD049216,U04031,P044,43.93,3,2025-11-15,Marketplace,131.79
ORD012846,U00454,P029,79.5,3,2026-04-24,App,238.5
ORD007236,U02975,P064,80.25,2,2026-03-19,Website,160.5
ORD036770,U03397,P046,14.07,2,2026-04-23,Retail,28.14
ORD020784,U04715,P058,480.0,1,2026-01-14,Gym Kiosk,480.0
ORD030443,U02980,P092,7.61,1,2026-04-09,Retail,7.61
ORD035340,U04119,P033,19.53,1,2026-01-17,Retail,19.53
ORD024044,U03984,P110,33.6,3,2025-09-12,Marketplace,100.80000000000001
ORD022808,U02912,P104,65.5,3,2025-08-21,Retail,196.5
ORD021444,U01935,P126,7.77,1,2025-05-30,Retail,7.77
ORD046089,U03929,P020,32.59,1,2025-06-14,Marketplace,32.59
ORD038556,U02702,P149,21.68,2,2025-09-11,Retail,43.36
ORD000261,U02848,P042,7.79,3,2025-10-17,App,23.37
ORD040070,U01457,P085,50.39,2,2025-07-23,Marketplace,100.78
ORD016859,U04646,P018,12.29,3,2026-02-02,Retail,36.87
ORD040991,U00414,P140,15.95,2,2025-05-08,App,31.9
ORD047720,U02743,P116,13.29,1,2025-06-22,App,13.29
ORD047540,U03062,P123,9.75,1,2025-06-19,Gym Kiosk,9.75
ORD029201,U02691,P004,26.31,4,2025-06-18,Marketplace,105.24
ORD025233,U04865,P018,12.29,2,2025-06-08,Retail,24.58
ORD016756,U02920,P066,18.01,1,2026-02-11,Gym Kiosk,18.01
ORD039414,U00451,P091,23.04,3,2025-06-01,App,69.12
ORD017682,U03238,P097,17.47,1,2025-07-25,Marketplace,17.47
ORD032704,U00125,P054,102.99,2,2025-08-10,App,205.98
ORD009924,U01096,P105,126.2,2,2025-10-28,Website,252.4
ORD003445,U04860,P112,8.54,2,2025-11-24,Marketplace,17.08
ORD023765,U01338,P035,21.59,1,2026-01-05,App,21.59
ORD005689,U01998,P150,12.52,2,2025-05-08,App,25.04
ORD016185,U02938,P128,16.41,1,2025-12-26,Gym Kiosk,16.41
ORD004695,U02527,P060,156.11,1,2025-06-16,App,156.11
ORD006161,U01797,P029,79.5,2,2025-09-28,Retail,159.0
ORD040539,U03910,P041,6.59,1,2025-11-12,Website,6.59
ORD003165,U02106,P117,13.21,1,2025-11-08,Retail,13.21
ORD012152,U04587,P126,0.0,2,2025-08-22,Marketplace,0.0
ORD034993,U01270,P096,27.51,3,2025-08-05,App,82.53
ORD041042,U02255,P015,24.85,1,2026-01-31,Marketplace,24.85
ORD048398,U00973,P111,6.79,3,2025-07-22,Website,20.37
ORD037960,U02464,P045,12.03,2,2025-10-04,App,24.06
ORD023580,U01600,P051,17.71,261,2025-12-03,Website,4622.31
ORD001816,U00049,P032,9.04,1,2026-01-11,Gym Kiosk,9.04
ORD038713,U00756,P054,57.67,1,2026-02-10,Marketplace,57.67
ORD026142,U04162,P009,21.22,1,2026-04-25,Gym Kiosk,21.22
ORD043021,U03172,P118,43.1,1,2025-12-03,Marketplace,43.1
ORD001287,U04531,P032,9.04,3,2026-02-24,Gym Kiosk,27.119999999999997
ORD021438,U00168,P092,9.77,1,2025-06-24,Gym Kiosk,9.77
ORD014762,U00134,P131,140.5,3,2025-09-01,Retail,421.5
ORD024049,U04360,P020,38.57,2,2025-09-26,App,77.14
ORD002590,U02236,P039,33.22,2,2026-02-02,Website,66.44
ORD016020,U00771,P100,11.16,3,2025-06-08,Marketplace,33.480000000000004
ORD046306,U04699,P079,23.3,2,2026-04-01,Website,46.6
ORD047515,U01212,P005,10.25,2,2026-02-18,Website,20.5
ORD044909,U04388,P060,152.72,1,2025-08-28,Website,152.72
ORD028263,U03455,P074,27.9,2,2025-05-06,App,55.8
ORD009584,U01300,P013,13.87,276,2026-02-26,Website,3828.12
ORD005340,U04241,P131,140.5,1,2025-06-20,Retail,140.5
ORD014487,U03453,P009,18.45,3,2025-12-20,Retail,55.349999999999994
ORD032638,U00605,P094,10.48,3,2025-05-09,Retail,31.44
ORD026731,U01368,P089,6.74,2,2025-09-17,Marketplace,13.48
ORD019637,U01167,P050,38.86,2,2025-12-29,Website,77.72
ORD018782,U04420,P033,19.53,2,2025-06-29,App,39.06
ORD026367,U02498,P024,10.69,3,2026-01-14,Website,32.07
ORD006360,U01622,P140,16.79,2,2026-03-03,Gym Kiosk,33.58
ORD035585,U02279,P011,13.38,3,2025-04-25,Website,40.14
ORD025157,U02613,P139,21.52,2,2025-07-14,App,43.04
ORD045166,U00332,P031,4.93,2,2025-06-11,App,9.86
ORD013962,U03938,P128,13.11,2,2025-04-30,Retail,26.22
ORD018495,U04316,P067,9.53,1,2025-09-07,Retail,9.53
ORD043051,U03615,P128,13.11,2,2025-05-22,Gym Kiosk,26.22
ORD033916,U00774,P025,57.65,3,2026-04-18,Marketplace,172.95
ORD040898,U01831,P064,66.18,4,2026-04-23,Gym Kiosk,264.72
ORD032768,U03828,P138,9.51,3,2026-04-11,Retail,28.53
ORD018524,U04825,P008,8.84,4,2026-03-26,Gym Kiosk,35.36
ORD040511,U02596,P119,10.3,1,2025-08-09,Retail,10.3
ORD026662,U01707,P056,12.69,2,2026-04-14,Marketplace,25.38
ORD012678,U02393,P096,27.51,1,2025-10-27,App,27.51
ORD049255,U04067,P075,54.3,3,2025-05-17,Marketplace,162.89999999999998
ORD029919,U00697,P028,19.72,1,2025-06-03,Website,19.72
ORD023385,U00378,P117,17.58,1,2025-07-14,Retail,17.58
ORD008407,U00036,P133,65.84,2,2025-07-04,Gym Kiosk,131.68
ORD007578,U00201,P031,6.62,2,2026-04-09,Gym Kiosk,13.24
ORD029404,U03831,P075,55.23,2,2025-08-10,Website,110.46
ORD034838,U02495,P035,17.4,2,2025-07-31,App,34.8
ORD010585,U04780,P109,11.06,1,2025-08-30,Retail,11.06
ORD011971,U01598,P033,19.53,1,2026-04-08,Marketplace,19.53
ORD011548,U00377,P133,38.18,4,2025-10-18,App,152.72
ORD005044,U03624,P139,18.65,2,2025-05-15,Gym Kiosk,37.3
ORD022857,U03985,P002,9.98,3,2026-01-01,Retail,29.94
ORD019921,U04114,P036,2475.0,3,2025-12-12,Retail,7425.0
ORD033516,U01385,P121,52.15,1,2026-04-07,App,52.15
ORD016228,U02670,P019,78.99,5,2025-09-10,Retail,394.95
ORD002694,U02907,P056,11.67,1,2025-07-02,Gym Kiosk,11.67
ORD037806,U03417,P080,18.85,2,2025-12-15,Retail,37.7
ORD031569,U04634,P120,25.97,1,2025-08-11,Gym Kiosk,25.97
ORD043147,U03099,P149,21.68,1,2025-06-03,Marketplace,21.68
ORD020594,U02712,P041,6.59,3,2025-06-26,Gym Kiosk,19.77
ORD008140,U04479,P143,12.72,1,2025-06-14,Retail,12.72
ORD011437,U04452,P118,51.45,1,2025-05-21,Website,51.45
ORD036059,U04907,P078,20.34,2,2025-09-18,Marketplace,40.68
ORD027122,U01960,P078,21.17,1,2025-12-17,Website,21.17
ORD021174,U01819,P102,25.47,1,2025-07-24,App,25.47
ORD049917,U01475,P051,26.0,2,2025-06-02,Retail,52.0
ORD010643,U04595,P044,34.45,6,2026-03-02,Marketplace,206.70000000000002
ORD030780,U01006,P010,13.89,2,2025-11-10,App,27.78
ORD039628,U02501,P011,11.48,2,2026-04-05,App,22.96
ORD046648,U04988,P068,18.58,1,2025-05-13,Retail,18.58
ORD000793,U00371,P044,43.93,2,2026-01-11,Gym Kiosk,87.86
ORD013781,U04941,P055,144.63,3,2026-02-11,Marketplace,433.89
ORD012045,U01707,P033,19.53,2,2025-10-06,App,39.06
ORD005223,U00433,P109,10.35,2,2025-04-28,Retail,20.7
ORD010582,U02458,P115,24.66,5,2025-05-16,Website,123.3
ORD015321,U01007,P038,10.26,2,2025-08-01,Gym Kiosk,20.52
ORD031047,U00860,P015,19.83,3,2025-06-20,App,59.489999999999995
ORD042043,U02790,P109,7.9,4,2026-03-14,App,31.6
ORD038221,U02112,P025,33.81,5,2025-06-18,Gym Kiosk,169.05
ORD005757,U03471,P022,19.02,1,2025-06-20,Gym Kiosk,19.02
ORD031593,U00649,P043,16.4,4,2025-11-27,Marketplace,65.6
ORD021314,U04200,P015,15.42,6,2025-12-07,Marketplace,92.52
ORD022066,U00276,P131,102.33,6,2026-03-14,App,613.98
ORD011102,U04598,P026,20.96,1,2025-05-20,Website,20.96
ORD023762,U03980,P133,63.62,1,2025-08-26,Retail,63.62
ORD030561,U03098,P060,150.21,2,2025-07-26,Website,300.42
ORD049271,U01024,P015,19.83,2,2026-02-21,Marketplace,39.66
ORD045254,U03725,P088,22.0,2,2026-02-23,Retail,44.0
ORD009775,U02006,P068,18.58,2,2026-02-27,Gym Kiosk,37.16
ORD038912,U02063,P099,8.01,1,2025-06-02,App,8.01
ORD018043,U03853,P082,8.0,1,2026-04-13,Marketplace,8.0
ORD001368,U02785,P139,18.65,3,2025-11-20,Retail,55.949999999999996
ORD042811,U00608,P044,43.93,2,2026-01-25,App,87.86
ORD014627,U02014,P081,81.4,1,2025-09-07,App,81.4
ORD001731,U03848,P073,12.02,3,2025-07-05,Marketplace,36.06
ORD029544,U03918,P146,5.3,4,2026-03-15,Gym Kiosk,21.2
ORD027952,U03601,P072,48.61,3,2025-10-12,Website,145.82999999999998
ORD011949,U04400,P043,21.39,2,2026-01-01,Gym Kiosk,42.78
ORD000084,U01921,P080,14.54,2,2025-11-20,Gym Kiosk,29.08
ORD049116,U03082,P063,177.86,1,2026-02-16,Website,177.86
ORD033139,U04298,P059,11.9,1,2025-07-04,App,11.9
ORD037612,U02440,P148,18.85,2,2025-07-14,Website,37.7
ORD024845,U03859,P035,11.0,3,2025-11-01,Marketplace,33.0
ORD023346,U00561,P048,30.38,2,2026-03-21,Website,60.76
ORD019967,U04496,P099,8.3,2,2025-11-21,Marketplace,16.6
ORD038051,U01414,P091,23.04,2,2025-10-24,Gym Kiosk,46.08
ORD011286,U04506,P038,7.71,2,2026-02-07,App,15.42
ORD028294,U04146,P019,108.72,1,2025-11-04,Marketplace,108.72
ORD005661,U04347,P051,20.61,3,2025-09-19,Website,61.83
ORD044077,U04409,P096,27.51,3,2025-12-08,Retail,82.53
ORD002699,U04366,P010,22.5,1,2026-03-10,Retail,22.5
ORD038714,U02280,P077,115.3,1,2025-05-21,Marketplace,115.3
ORD030055,U03781,P146,7.35,1,2026-03-24,App,7.35
ORD029481,U00662,P005,8.09,3,2025-06-05,Retail,24.27
ORD026232,U00579,P046,14.07,1,2025-11-19,Website,14.07
ORD043339,U02190,P007,146.64,1,2025-11-12,Retail,146.64
ORD000539,U04229,P058,9.16,1,2025-10-10,Marketplace,9.16
ORD038922,U02627,P095,11.16,1,2025-09-12,Retail,11.16
ORD020647,U00812,P041,5.19,3,2025-09-26,Retail,15.57
ORD048588,U04534,P120,25.59,3,2025-05-09,Marketplace,76.77
ORD008410,U02815,P131,92.96,6,2026-01-05,Retail,557.76
ORD012591,U03897,P001,16.8,2,2025-05-17,Website,33.6
ORD024657,U03067,P010,11.96,2,2025-07-16,Website,23.92
ORD026713,U03623,P073,12.02,2,2025-05-04,App,24.04
ORD042666,U02087,P084,17.61,2,2025-11-09,Website,35.22
ORD034563,U01364,P002,14.78,1,2026-04-12,App,14.78
ORD046278,U04595,P149,21.68,1,2025-09-18,Retail,21.68
